"","site_id","uid","comid","date_col","ag_eco9","lat_dd83","lon_dd83","area_ha","tp_ug","nitrate_mg","nitrate_nitrite_mg","nitrite_mg","ammonia_mg","tn_ug","doc_mg","toc_mg","site_depth","chla_ug","secchi_m","lake_nhdid","lagoslakeid","year","lake_connectivity_permanent","lake_maxdepth_m","w.arch1","w.arch2","w.arch3","w.arch4","w.arch5","w.arch6","w.arch7","max.arch","w.max.arch"
"1541","NLA17_ME-10019",2011182,806169,"7/24/2017","NAP",46.47467226,-68.27593111,17.56286785,14.585,0.0011,NA,0,0.011,524,13.11,NA,1.1,5.07,1.1,NA,71481,2017,"Drainage",NA,0.244091674733979,0,0,0.124477987690717,0.416757356772747,0.214675151446768,0,5,0.416757356772747
"1542","NLA12_MI-116",1000123,11936865,"8/7/2012","UMW",47.12988727,-88.31624411,69.27843573,36,0.002,0.002,0,0.012,514,16.05,NA,3.2,3.568,1.125,"116542621",71691,2012,"Drainage",3.4,0.206255087554465,0.0844087481408487,0,0,0.615904336948549,0.0758527395171066,0.0175974021644251,5,0.615904336948549
"1543","NLA12_IN-171",8086,18443564,"8/20/2012","SAP",39.26151083,-86.11289562,9.520704013,33,0,0,0,0.0089,340,4.9,NA,5.8,11.952,1.375,"53447015",71938,2012,"Drainage",9.1,0.568572931327768,0,0,0.0846652270052873,0,0.346845006952514,0,1,0.568572931327768
"1544","NLA17_WI-10021",2011406,2262687,"8/30/2017","UMW",46.03363,-92.17979,12.13833,9.39,NA,NA,NA,NA,375,6.27,NA,4.8,8.55,3.65,NA,72132,2017,"Isolated",NA,0,0.252466208151679,0.202149387822008,0,0.327310871742989,0.136668314657126,0.0814375807608786,5,0.327310871742989
"1545","NLA17_MN-10028",2010790,7095977,"8/22/2017","UMW",48.04965,-91.30297,13.86166,5.975,0,NA,0,0.007,418,6.64,NA,14,4.6,3.6,NA,72372,2017,"Isolated",17.6784,0,0.0422720356942922,0.398833111633304,0,0.145897592549834,0.413012707232949,0,6,0.413012707232949
"1546","NLA17_PA-10007",2010929,4752528,"9/19/2017","SAP",40.15804,-78.973,334.0934,6.79625,0.9846,NA,0.013,0.022,1190,2.81,NA,21,1.95,7.55,NA,7269,2017,"DrainageLk",17,0.470952216325072,0,0,0.0726378608500807,0,0.403264734466415,0.0531606443922815,1,0.470952216325072
"1547","NLA17_MI-10008",2010557,14442904,"7/20/2017","UMW",46.15177,-88.83002,55.62428,7.3275,1e-04,NA,0,0.007,350,5.43,NA,18,3.95,4.1,NA,72724,2017,"Headwater",17.8,0.186470521172969,0,0.247563427985286,0,0.3158725767526,0.250092430708809,0,5,0.3158725767526
"1548","NLA17_MI-10110",2010989,9002551,"6/6/2017","UMW",43.16356,-85.65584,1.204155,203.9525,0,NA,0,0.065,1543,15.02,NA,7.1,32.8,0.75,NA,72773,2017,"Drainage",NA,0.391008867281363,0,0.00435988177414794,0,0.585642748453114,0,0.0189979215661267,5,0.585642748453114
"1549","NLA17_MI-10006",2010978,13183494,"6/1/2017","UMW",42.74499,-83.31021,11.22241,12.51625,0.0326,NA,0,0.041,648,8.99,NA,10.6,1.65,3.75,NA,72832,2017,"DrainageLk",10.4,0.346981753609574,0.0120755421229438,0.0081382156834217,0,0.603187764235024,0.0015246072349566,0.0281016856600555,5,0.603187764235024
"1550","NLA12_MN-144",8295,4620680,"8/28/2012","UMW",46.65012172,-94.12488338,5.551280412,25,0,0,0,0.012,670,7.71,NA,1.8,1.632,1.8,"59724727",73034,2012,"Isolated",1.4,0,0.0247365278950076,0.393925881045404,0,0.581369744393776,0,0,5,0.581369744393776
"1551","NLA17_CT-10003",2010349,6110045,"6/26/2017","NAP",41.88112,-73.03985,99.9845,4.07125,0,NA,0,0.005,189,2.46,NA,20.1,2.09,5.675,NA,7329,2017,"Drainage",19.2014629686071,0.113616824919138,0.210843302488553,0.038954396127482,0.144780714010825,0.115051148845068,0.376751552430698,0,6,0.376751552430698
"1552","NLA17_MA-10002",2010585,6126713,"7/25/2017","NAP",41.98474,-71.2003,202.4299,29.745,0.0175,NA,0,0.088,705,5.89,NA,1.7,5.03,1.7,NA,73599,2017,"DrainageLk",2,0.257912114173096,0.26010815954318,0,0.0486450828825154,0.329142399487908,0.104218831480001,0,5,0.329142399487908
"1553","NLA12_MI-148",1000112,6840123,"8/1/2012","UMW",45.95449781,-87.98000286,119.956222,8,0.002,0.002,0,0.0093,379,6.6,NA,17,1.530666667,6.05,"75472817",73797,2012,"DrainageLk",17,0.0920474439596122,0.0513550969617403,0.156735948639957,0,0.572821022875249,0.127035904789027,0,5,0.572821022875249
"1554","NLA12_IL-118",7217,14784313,"7/17/2012","TPL",42.24358324,-87.96277577,20.7283329,91,0,0,0,0.016,1136,6.33,NA,3.1,57.28,0.365,"109984644",7387,2012,"DrainageLk",6.7056,0.377204415950854,0.0952213343706872,0.383875627570189,0.120611996530582,0.023088458961398,0,0,3,0.383875627570189
"1555","NLA12_MI-136",1000055,12133962,"7/12/2012","UMW",43.36480531,-85.37979014,19.92870769,17,0.002,0.002,0,0.0094,721,12.83,NA,6.7,6.224,2.25,"152707014",73951,2012,"Isolated",6.7,0,0.0595648581077545,0.260819475483705,0.0908696456153552,0.58363248487221,0.00513517015628068,0,5,0.58363248487221
"1556","NLA17_CT-10010",2010787,120052268,"8/22/2017","NAP",41.4121,-73.19875,382.3325,22.26875,0.0017,NA,0,0.009,510,3.22,NA,19.65,15.64,2.375,NA,7429,2017,"DrainageLk",21.9445291069796,0.424316103511775,0.151002986030002,0,0,0.090101424063317,0.334607612928463,0,1,0.424316103511775
"1557","NLA17_MN-10183",2010785,6647596,"8/21/2017","TPL",45.48802,-96.44255,20.6596,196.6125,0.0346,NA,0.023,0.367,2329,19.38,NA,3.4,46.8,1.45,NA,74461,2017,"Isolated",NA,0,0.00519069853741037,0.745285301881192,0.117178659152733,0.132356096805383,0,0,3,0.745285301881192
"1558","NLA17_RI-10002",2010560,6117396,"7/20/2017","NAP",41.98989,-71.59692,24.34182,47.71125,0.1146,NA,0.002,0.03,625,5.98,NA,3.1,15.98,1.975,NA,7460,2017,"Drainage",5.5,0.391047090855174,0.198691984658021,0,0,0.221686842005056,0.188620554480645,0,1,0.391047090855174
"1559","NLA12_PA-105",7113,8088311,"7/10/2012","NAP",41.97143708,-75.87981792,12.61952818,11,0.04,0.024,NA,0.04,250,3.11,NA,4.1,0,2.605,"43498546",74796,2012,"Headwater",4,0.38437151828618,0,0,0.0787342952638618,0,0.441916159838345,0.0949977087467117,6,0.441916159838345
"1560","NLA17_MI-10014",2010291,6830547,"6/20/2017","UMW",46.27668,-88.06311,1.596552,20.225,7e-04,NA,0,0.015,838,13.3,NA,26,12.34,1.6,NA,74869,2017,"Isolated",8.5,0.055576570778987,0,0.308605113539257,0.0265028269166818,0.400076210912403,0.209240436997388,0,5,0.400076210912403
"1561","NLA12_IN-126",8341,18449927,"8/31/2012","TPL",39.03667912,-85.68019805,6.354854858,84,0.002,0.002,0,0.012,853,5.01,NA,3.4,26.88,0.45,"145219024",75097,2012,"Drainage",3.4,0.510781584393018,0,0.031381926524492,0.363471427489857,0,0.0943853323681697,0,1,0.510781584393018
"1562","NLA17_IN-10140",2011274,10381341,"8/7/2017","TPL",38.05021,-87.97929,4.781196,28.41375,0,NA,0,0.021,511,4.85,NA,5,17.37,1.15,NA,75100,2017,"Drainage",NA,0.41769255871796,0,0,0.304209269041769,0,0.27817094788494,0,1,0.41769255871796
"1563","NLA17_IN-10013",2010874,18470198,"9/5/2017","TPL",38.73897,-86.99523,10.44502,954.315,0,NA,0,0.023,3043,12.01,NA,1,284.4,0.25,NA,75113,2017,"Drainage",1.1,0.660445273925923,0,0,0.302235343105829,0,0.0373359219086436,0,1,0.660445273925923
"1564","NLA17_ME-10043",2010480,3319826,"7/13/2017","NAP",44.99273106,-69.31837903,4.366386824,22.98,2e-04,NA,0,0.007,491,4.86,NA,8,6.56,2.7,NA,7514,2017,"Drainage",8.2296,0.451485786325352,0.0861873436261619,0,0.0763635936787904,0.196275801695694,0.189696681939196,0,1,0.451485786325352
"1565","NLA17_IA-10038",2010675,2165517,"8/2/2017","TPL",42.72963,-93.41735,6.889403,181.39375,0.1041,NA,0.022,0.051,2248,5.51,NA,3.3,177.12,0.85,NA,75353,2017,"Isolated",NA,0.157920691497675,0.120796337669453,0.579466778438654,0.0148265545500713,0.100119903779252,0.026872674069247,0,3,0.579466778438654
"1566","NLA17_IA-10041",2010881,11918107,"9/8/2017","TPL",41.33523,-91.54461,4.180056,94.21125,0,NA,0,0.03,1286,7.83,NA,4.2,43.76,1.05,NA,75355,2017,"Isolated",NA,0.289538927702621,0,0.396213799613449,0.287294421942563,0,0.0269633670749148,0,3,0.396213799613449
"1567","NLA17_RI-10008",2010519,6127295,"7/19/2017","NAP",41.78866,-71.46894,13.43617,6.03125,0,NA,0,0.01,518,3.56,NA,3.1,7.5,1.7,NA,7539,2017,"Headwater",5.7,0.0605825876569295,0.352830011914213,0.0500717502232001,0.193597666217193,0.191052380822163,0.15187142724222,0,2,0.352830011914213
"1568","NLA17_RI-10001",2010658,6117790,"8/1/2017","NAP",41.8915,-71.68264,93.7524,15.32125,4e-04,NA,0,0.013,469,7.15,NA,3.5,10.59,1.23,NA,7544,2017,"DrainageLk",3.4,0.213014872826419,0.28647852985546,0,0.0871150315192217,0.149460131449398,0.263936345549022,0,2,0.28647852985546
"1569","NLA17_ME-10025",2011487,723898,"9/19/2017","NAP",47.20799,-68.24261,2677.178,13.31375,0.0019,NA,0,0.015,228,3.7,NA,48.9,8.48,3.35,NA,7585,2017,"DrainageLk",49.6823997497559,0.125420926698764,0,0,0.176081869597267,0.298345236561542,0.291014143006274,0.109145666929301,5,0.298345236561542
"1570","NLA12_MI-167",1000058,12233030,"7/12/2012","UMW",42.9176234,-84.20373932,8.142607701,26,0.002,0.002,0,0.031,720,7.48,NA,3,12.64,2.425,"151870752",75957,2012,"Isolated",3,0,0.144625743823073,0.361260447357498,0.104607338753924,0.285864905672268,0.103638213949593,0,3,0.361260447357498
"1571","NLA17_RI-10005",2010692,6140572,"8/8/2017","NAP",41.43472,-71.48838,18.00397,8.73625,0,NA,0,0.018,348,3.05,NA,10.2,2.44,5.05,NA,7596,2017,"Isolated",10,0,0.273484622817021,0,0.23604527799744,0.321870866264336,0.168617109558054,0,5,0.321870866264336
"1572","NLA12_IA-R02",6840,22471487,"6/28/2012","TPL",42.52502148,-92.40625711,3.393540504,208,0.002,0.002,0,0.016,2245,7.55,NA,NA,NA,0.3,"155067567",76387,2012,"Isolated",1.5,0,0,0.186617178400182,0.288054559459674,0.525370782008726,0,0,5,0.525370782008726
"1573","NLA17_ME-10040",2011399,4290227,"8/29/2017","NAP",46.05712781,-69.90858434,75.48059298,9.32125,0,NA,0,0.008,313,8.55,NA,6.6,3.46,2.935,NA,7667,2017,"DrainageLk",7,0.179711256815496,0,0,0.0974557890112928,0.106264617737605,0.351830388971074,0.264751952282615,6,0.351830388971074
"1574","NLA17_ME-10030",2011093,6711265,"7/11/2017","NAP",44.41551,-70.26284,7.822506,10.04625,0,NA,0,0.004,318,4.23,NA,5.6,2.57,3.465,NA,76714,2017,"Headwater",5,0,0.0990599157795638,0.0700623364507176,0.0815725887262163,0,0.749309456671531,0,6,0.749309456671531
"1575","NLA12_ME-121",7650,9312129,"8/2/2012","NAP",43.84598141,-70.89131484,20.57426252,11,0.05,0.01,NA,0.01,300,2.7,NA,12.1,15.893,3.5,"129968062",7672,2012,"Drainage",13.1063995361328,0.252903944700909,0.142578913598102,0,0,0.149837649730795,0.442706208949362,0.0119973542229651,6,0.442706208949362
"1576","NLA17_NH-10059",2011058,9328136,"6/27/2017","NAP",43.32589358,-71.86903569,12.64613942,12.52375,5e-04,NA,0,0.01,495,6.26,NA,1.6,6.27,1.35,NA,76737,2017,"Isolated",NA,0.0811189770967444,0.221223268858212,0.130431946543153,0.00893419170363825,0.0117578617242998,0.546529932291635,0,6,0.546529932291635
"1577","NLA12_ME-109",7463,3319884,"7/25/2012","NAP",44.85554819,-69.23749986,1887.921208,15,0.05,0.01,NA,0.01,400,4.9,NA,16.5,6.56,2.875,"152430604",7676,2012,"DrainageLk",15.2399997711182,0.279860738983938,0.0629998660291231,0,0.183546275823245,0.311357739488808,0.162247344340359,0,5,0.311357739488808
"1578","NLA17_CT-10004",2010727,7711476,"8/14/2017","NAP",41.67757,-73.1447,56.19967,10.87125,0,NA,0,0.008,279,3.67,NA,23.45,4.88,4.1,NA,76789,2017,"DrainageLk",25.3,0.355720521500273,0.160136072731368,0,0.0135104509121176,0.122590440488549,0.348054399959424,0,1,0.355720521500273
"1579","NLA17_ME-10020",2010607,3322742,"7/27/2017","NAP",44.95770081,-70.05456059,136.8642415,11.6925,2e-04,NA,0,0.011,256,6.69,NA,2.9,1.71,2.9,NA,7679,2017,"DrainageLk",3.04800009727478,0.304815773011386,0.0706515364159714,0,0,0.133240151477374,0.371530708071645,0.119788140050404,6,0.371530708071645
"1580","NLA17_PA-10011",2010691,2741764,"8/8/2017","NAP",41.39491,-75.36279,28.13863,43.61,0,NA,0,0.151,919,7.71,NA,10.8,9.44,1.95,NA,76858,2017,"Drainage",NA,0.384896464704764,0,0,0.152146956961324,0.135388140527731,0.289078044722769,0.0384994317486978,1,0.384896464704764
"1581","NLA12_RI-102",6929,6127761,"7/2/2012","NAP",41.56342191,-71.48058008,63.79548548,18,0.002,0.002,0,0.016,330,4.24,NA,1.1,5.152,1.1,"127675994",7695,2012,"Drainage",2.5,0.212490464952543,0.141131313240178,0,0.159006593676379,0.329180193366232,0.158219321565792,0,5,0.329180193366232
"1582","NLA17_ME-10003",2011400,1023062,"8/28/2017","NAP",45.63439,-70.36642,282.8831,6.46,0,NA,0,0.016,223,6.01,NA,24.6,3.01,4.345,NA,7712,2017,"DrainageLk",24.3840007781982,0.288699594731438,0,0,0,0.168177028132799,0.433203584101171,0.1099246249515,6,0.433203584101171
"1583","NLA17_MN-10019",2010687,4857925,"8/7/2017","UMW",46.19689,-94.57479,2.691891,22.12875,0,NA,0,0.018,763,9.06,NA,4,7.26,1.75,NA,77286,2017,"Isolated",3,0,0.092043900768402,0.435959045066176,0,0.287462841125438,0.184558006345447,0,3,0.435959045066176
"1584","NLA12_MO-117",6747,4637041,"6/21/2012","SAP",37.91098069,-90.63089462,1.770425006,10,0,0,0,0.011,245,3.68,NA,6.5,1.192,2.5,"72b9aa59-a3e8-4d1b-8402-3322563f34e1",77554,2012,"Isolated",6.5,0.181423062547563,0,0.127587764450693,0.281931485225632,0,0.40538831723899,0.00371830942505008,6,0.40538831723899
"1585","NLA17_NY-10016",2011418,22303779,"8/31/2017","NAP",43.85124,-73.5951,22.70031,10.49625,0,NA,0,0.005,228,3,NA,22,1.14,4.75,NA,77852,2017,"Drainage",20,0.0903987549184653,0.11652219760172,0.134483883480666,0.0191290170567179,0.0525858500329802,0.53325639119648,0.0536168135269184,6,0.53325639119648
"1586","NLA17_PA-10042",2010917,4778729,"9/14/2017","SAP",40.7977,-75.92151,26.46937,9.9175,0,NA,0,0.012,208,2.34,NA,7.4,2.37,3.45,NA,77908,2017,"Drainage",NA,0.292504679982166,0.0834675138776175,0,0.0605265205333121,0.00938157178098126,0.554119690519225,0,6,0.554119690519225
"1587","NLA12_PA-110",7122,4194876,"7/11/2012","NAP",41.72867632,-75.69455486,14.54417692,77,0.04,0.016,NA,0.02,800,6.25,NA,2.2,24.92,0.85,"66413975",77961,2012,"Headwater",2.2,0.0861071347528677,0,0.249418077845895,0.173656032548287,0,0.474436182707823,0.0163915692063839,6,0.474436182707823
"1588","NLA17_WI-10118",2010794,166766621,"8/22/2017","UMW",44.99827,-88.1395,14.48685,30.5,0.77,NA,NA,NA,1460,17.5,NA,5.7,14.9,2.25,NA,78025,2017,"Drainage",NA,0.434741399760806,0,0,0,0.52779864650257,0,0.0374775474639519,5,0.52779864650257
"1589","NLA17_CT-10023",2010457,6148273,"7/12/2017","NAP",41.5081,-71.87569,36.00073,10.55625,8e-04,NA,0,0.02,389,3.3,NA,9.65,1.6,4.075,NA,7812,2017,"Drainage",10.0579091740323,0.0863946261801273,0.174216417039211,0,0.145887216010442,0.187193793738609,0.406312607817473,0,6,0.406312607817473
"1590","NLA12_ME-R06",7430,724984,"7/24/2012","NAP",46.94446563,-68.87102341,12.06401995,9,0.002,0.002,0,0.021,180,2.1,NA,NA,NA,8.23,"142978857",7815,2012,"Headwater",10.3632001876831,0,0.106945336621992,0.246439801774135,0.00887608360981943,0.00880403986311471,0.628932108086125,0,6,0.628932108086125
"1591","NLA12_ME-R10",7431,724966,"7/23/2012","NAP",46.96580352,-68.85604358,102.9839841,10,0.002,0.002,0,0.0092,153,2.84,NA,NA,NA,7.075,"142978847",7821,2012,"DrainageLk",26.1,0.136895893649106,0.0434343198275315,0.113492510642294,0.0268809431809955,0.142507654654077,0.535487210393691,0.00129371310928457,6,0.535487210393691
"1592","NLA12_PA-111",8201,10220576,"8/23/2012","SAP",41.23632668,-79.65610085,101.6901803,36,0.04,0.016,NA,0.02,740,5.4,NA,6.1,19.22,1.1,"100482583",78226,2012,"Drainage",6.1,0.398233436967324,0,0.152571666693378,0.193472922594334,0,0.255721291297646,0,1,0.398233436967324
"1593","NLA12_ME-R08",7389,5195160,"7/21/2012","NAP",45.34667189,-67.91202186,625.5059963,10,0.002,0.002,0,0.015,230,3.97,NA,NA,NA,5.9,"152243869",7828,2012,"Drainage",19.5072002410889,0.0664480950449367,0.0871282574472254,0,0.116954626948368,0.154707800246553,0.395793027317022,0.17898000765291,6,0.395793027317022
"1594","NLA17_ME-HP003",2010567,9312039,"7/24/2017","NAP",43.966999,-70.745565,26.99732,6.545,2e-04,NA,0,0.005,246,4.77,NA,8.8,3.21,2.735,NA,7835,2017,"Drainage",8.22959995269775,0.0443912012733619,0.153967448925889,0,0.106439188565943,0.209440261220842,0.394974080723291,0.0907934388457661,6,0.394974080723291
"1595","NLA17_ME-HP002",2010610,1031409,"7/26/2017","NAP",45.396384,-70.767819,59.11544591,6.78375,3e-04,NA,0,0.009,324,8.86,NA,8.1,1.66,2.75,NA,7848,2017,"Drainage",8.83920001983643,0.183996043760767,0.048459605570101,0.0461799474176485,0.0389595238574755,0.213327300260468,0.420157119248374,0.0489153784041653,6,0.420157119248374
"1596","NLA17_ME-10009",2011088,5202190,"7/10/2017","NAP",44.21011,-69.52274,29.69502,7.57,0,NA,0,0.008,258,3.98,NA,11,1.09,4.645,NA,7854,2017,"Headwater",10.6680002212524,0.0455527213168163,0.213959216772976,0,0.235810529173249,0.29314711535093,0.211528732373689,0,5,0.29314711535093
"1597","NLA12_MO-109",6462,5039620,"6/5/2012","TPL",39.15347063,-91.87233538,31.6189063,67,0.088,0.092,0.004,0.016,1068,7.45,NA,9.5,29.4,0.765,"66629955",78558,2012,"Headwater",9.5,0.638795738463519,0,0.0815338313004458,0.279719865973024,0,0,0,1,0.638795738463519
"1598","NLA17_IL-10010",2011352,98652298,"8/22/2017","TPL",38.3323,-89.85636,1.334154,31.365,0,NA,0,0.01,701,5.17,NA,7.9,18.56,1.25,NA,78617,2017,"Isolated",NA,0.314858810835143,0,0.240075457535418,0.428017834880501,0,0.0170659231760137,0,4,0.428017834880501
"1599","NLA17_MO-10003",2010648,5077156,"8/1/2017","SAP",38.08838,-91.45204,114.9875,42.39875,0,NA,0,0.016,786,5.14,NA,5.9,31.2,1.45,NA,78634,2017,"Drainage",15.4,0.604209079367785,0,0.0609893317136789,0.263375181798968,0,0.054912971632546,0.0165304693203972,1,0.604209079367785
"1600","NLA17_MN-10045",2011427,6652805,"9/5/2017","UMW",47.0361,-95.63038,47.00907,42.81715,0,NA,0,0.058,899,8.66,NA,5.5,12.35,1.05,NA,78711,2017,"DrainageLk",8,0.0901809592259463,0,0.338989425030194,0,0.510239822162918,0.060602700870644,0,5,0.510239822162918
"1601","NLA17_WI-10070",2011354,9026785,"8/21/2017","UMW",45.04591,-88.92518,10.62588,20.1,NA,NA,NA,NA,405,11.5,NA,1.7,15.1,1.675,NA,79123,2017,"Headwater",NA,0.0172912992525941,0,0.21839469538242,0.0704378288711041,0.595607283568337,0.0982693254324923,0,5,0.595607283568337
"1602","NLA12_ME-R15",7429,1701184,"7/25/2012","NAP",45.7539699,-69.07586512,87.42518393,12,0.002,0.002,0,0.0056,145,3.74,NA,NA,NA,5.475,"150612382",7928,2012,"DrainageLk",45.7200012207031,0.14208231975794,0.172902871360062,0.0979618915779007,0,0.0103850023663879,0.576662462064109,0,6,0.576662462064109
"1603","NLA17_ME-10021",2011249,9312139,"8/2/2017","NAP",43.83012559,-70.91540632,36.02238059,17.125,2e-04,NA,0,0.032,579,5.6,NA,2.5,2.25,2.5,NA,7955,2017,"Drainage",3.04800009727478,0.171428576089285,0.134439068847867,0,0.0123312708519124,0.117466317763731,0.427996170577652,0.136354518145144,6,0.427996170577652
"1604","NLA12_MN-138",6870,7092519,"6/28/2012","UMW",48.19502998,-90.87628104,7.789892555,28,0.013,0.013,0,0.017,383,18.97,NA,3.1,4.64,0.95,"80993201",79795,2012,"Isolated",2.7,0,0,0.145164596707611,0.0591721494685194,0.284657944750829,0.199967968308585,0.311057193904505,7,0.311057193904505
"1605","NLA17_IN-10008",2010494,18487192,"7/14/2017","UMW",41.07632,-86.46293,96.81697,56.1925,0,NA,0,0.015,1694,8.97,NA,9.3,38.4,0.45,NA,799,2017,"Drainage",8.5,0.327055298166246,0.163842432451523,0.118408148226384,0,0.373497049490164,0.00726163584371607,0.00993631329742253,5,0.373497049490164
"1606","NLA17_MI-10013",2011015,3472041,"6/13/2017","UMW",42.20474,-85.70757,59.29438,9.26875,0,NA,0,0.011,370,3.11,NA,15.5,2.03,5.1,NA,80188,2017,"Isolated",15.2,0,0.21330695432805,0.312696137837507,0,0.304783730883767,0.169223073868548,0,3,0.312696137837507
"1607","NLA17_IN-10070",2010945,18469962,"9/20/2017","TPL",39.0349,-87.23715,7.998479,11.379,0,NA,0,0.287,428,0.53,NA,6.8,2.48,3.8,NA,80377,2017,"Drainage",NA,0.292213161538036,0.0418232343129194,0.133755449196593,0.374043757188813,0,0.158161432069864,0,4,0.374043757188813
"1608","NLA17_ME-10006",2010404,6718889,"7/5/2017","NAP",44.04172,-70.52594,537.0273,4.36875,9e-04,NA,0,0.007,244,2.44,NA,18.2,0.91,7.4,NA,8042,2017,"DrainageLk",18.8976001739502,0.0623943620262586,0.172474577591714,0,0.126061140286364,0.205340808082132,0.365147358073138,0.0685848118785684,6,0.365147358073138
"1609","NLA12_IN-202",8728,10162646,"9/24/2012","TPL",38.4641338,-85.80769688,1.903495759,50,0.006,0.008,0.002,0.14,955,6.49,NA,2.4,10.88,0.975,"96568479",80429,2012,"Drainage",2.4,0.503812760346095,0,0.0248633783920851,0.414007439307478,0,0.057332962095697,0,1,0.503812760346095
"1610","NLA17_MN-10179",2010656,4940281,"8/2/2017","UMW",47.01292,-95.4041,22.70285,22.2025,0,NA,0,0.029,730,6.64,NA,1.8,14.94,1.8,NA,80449,2017,"Drainage",NA,0,0,0.403416499671026,0,0.563560327736975,0.0330350981104084,0,5,0.563560327736975
"1611","NLA17_ME-10007",2011136,1701146,"7/18/2017","NAP",45.77843,-69.12447,3.390103,15.8225,6e-04,NA,0,0.014,655,7.03,NA,6.7,3.65,3.905,NA,8063,2017,"Drainage",4.8,0.288239259742692,0,0,0,0.141662947458097,0.570105715231217,0,6,0.570105715231217
"1612","NLA17_WI-10130",2011478,12162912,"9/14/2017","TPL",43.36373,-88.28138,4.671683,21.7,NA,NA,NA,NA,447,10.9,NA,10.8,11.9,1.65,NA,81208,2017,"Isolated",NA,0.160562224321397,0,0.297754633334523,0.111219872667842,0.384512051723042,0.0459518255115285,0,5,0.384512051723042
"1613","NLA12_MN-126",7381,4821597,"7/24/2012","UMW",46.98806594,-94.46779773,1.504053802,28,0,0,0,0.027,766,9.09,NA,2.5,14.048,2.2,"72862653",81546,2012,"DrainageLk",2,0.230958082233003,0,0.15071110958374,0,0.422577688449422,0.0748808663977132,0.12089209729921,5,0.422577688449422
"1614","NLA17_WI-10092",2010458,13078723,"7/12/2017","UMW",45.67106,-91.55372,3.323742,33.2,NA,NA,NA,NA,501,7.58,NA,5.3,4.3,2.375,NA,81650,2017,"Isolated",NA,0.223439325147243,0,0.307322764304959,0,0.285650467114834,0.183591392735344,0,3,0.307322764304959
"1615","NLA17_MO-10010",2010414,50828383,"7/6/2017","SAP",38.00504,-92.07754,1.027374,56.09125,4e-04,NA,0,0.024,783,6,NA,1.8,24,0.92,NA,81919,2017,"Isolated",NA,0.61505419387006,0,0.0768560053616761,0.250561888884983,0,0.0575545796230408,0,1,0.61505419387006
"1616","NLA12_MI-111",7001,13174839,"7/5/2012","TPL",42.2158744,-83.58440358,384.9121869,36,0.234,0.236,0.002,0.024,958,5.93,NA,8.5,21.04,1.25,"145334286",820,2012,"DrainageLk",9.14355379457482,0.44545271838916,0,0.145533123078902,0.00328240459930639,0.389983906523983,0.0157423723614599,0,1,0.44545271838916
